요양기관명,종별코드명,시군구코드명,우편번호,주소,x좌표,y좌표
김주영이비인후과의원,의원,대전서구,35214,대전광역시 서구 월평북로 88 3층 (월평동),127.3779315,36.3620572
김진용이비인후과의원,의원,대전유성구,34139,대전광역시 유성구 어은로58번길 2 (어은동),127.3567316,36.3633003
김진혁외과의원,의원,대전동구,34625,대전광역시 동구 대전천동로 574 (중동),127.4282174,36.3315418
김철우내과의원,의원,대전유성구,34052,대전광역시 유성구 엑스포로 479 (전민동),127.4045682,36.3991527
김태명의원,의원,대전동구,34663,대전광역시 동구 동부로 75 (판암동),127.4608542,36.3223909
김태영내과의원,의원,대전서구,35294,대전광역시 서구 갈마로 245 3층 (괴정동),127.3815094,36.334146
김학영정형외과의원,의원,대전중구,34946,"대전광역시 중구 계룡로 945 2,3층 (대사동)",127.4170421,36.3191183
김형곤의원,의원,대전중구,35079,대전광역시 중구 보문산로 44 2층 (산성동),127.385255,36.3043732
꾸러기소아청소년과의원,의원,대전서구,35294,대전광역시 서구 갈마로 245 2층 (괴정동),127.3815094,36.334146
꿈나무소아청소년과의원,의원,대전유성구,34049,"대전광역시 유성구 엑스포로 488 (전민동, 엑스포코아 4층 5호)",127.4056962,36.4000099
꿈소아청소년과의원,의원,대전대덕구,34417,대전광역시 대덕구 비래동로 7 1층 (비래동),127.4493484,36.3549902
꿈키우다의원,의원,대전유성구,34218,대전광역시 유성구 도안북로 62 105호 (용계동),,
나노필의원,의원,대전서구,35262,대전광역시 서구 문정로 70 7층 (탄방동),127.3870068,36.3464515
나라정신건강의학과의원,의원,대전유성구,34177,대전광역시 유성구 계룡로 32 (봉명동),127.3346427,36.3554249
나상연정형외과의원,의원,대전동구,34604,대전광역시 동구 동대전로 59-1 (대동),127.4412391,36.3290405
나우내과의원,의원,대전서구,35275,대전광역시 서구 계룡로 356 (갈마동),127.3681376,36.3532035
나유미유외과의원,의원,대전서구,35382,"대전광역시 서구 구봉로 139 3층 301,302호 (관저동)",127.3385674,36.2967984
나음정신건강의학과의원,의원,대전서구,35230,"대전광역시 서구 대덕대로 179 6층 602호 (둔산동, 엠제이피부과굿모닝어학원)",127.3768209,36.3494046
나이스마취통증의학과의원,의원,대전유성구,34230,대전광역시 유성구 진잠로42번길 111 지상 4층 (원내동),127.319115,36.29798097
노은내과의원,의원,대전유성구,34086,대전광역시 유성구 은구비남로 39 (지족동),127.320107,36.3723827
노은산부인과의원,의원,대전유성구,34086,대전광역시 유성구 노은로 174 도원프라자 3층 302호 (지족동),127.3184273,36.3752334
노은삼성신경과의원,의원,대전유성구,34068,대전광역시 유성구 반석로 7 (반석동),127.3138733,36.3915834
노은새봄안과의원,의원,대전유성구,34086,"대전광역시 유성구 노은로 170 스타시티 3층 304호, 305호, 307호 (지족동)",127.3184267,36.3748013
노은아이소아청소년과의원,의원,대전유성구,34073,"대전광역시 유성구 지족로 282 405호 (지족동, 코오롱타워2)",127.3081104,36.3872448
노은안과의원,의원,대전유성구,34086,대전광역시 유성구 노은로 178 (지족동),127.3185334,36.3756719
노은예소아청소년과의원,의원,대전유성구,34077,"대전광역시 유성구 지족로 374 (지족동, 옥타브빌딩 208호)",127.3179774,36.3866252
노은재활의학과의원,의원,대전유성구,34086,"대전광역시 유성구 노은로 166 6층 (지족동, 계룡프라자603호,604호)",127.318409,36.3745154
노은정신건강의학과의원,의원,대전유성구,34068,"대전광역시 유성구 반석로 16 7,9층 (반석동)",127.3126642,36.3918614
노은정형외과의원,의원,대전유성구,34086,대전광역시 유성구 노은로 170 스타시티 4층 (지족동),127.3184267,36.3748013
노은한사랑가정의학과의원,의원,대전유성구,34073,"대전광역시 유성구 지족동로 152 4층 (지족동, 코오롱타워1 402호,403호)",127.3087746,36.3874466
노은화이트필의원,의원,대전유성구,34086,대전광역시 유성구 은구비남로33번길 5 (지족동),127.3191382,36.3725342
노은힐링의원,의원,대전유성구,34073,"대전광역시 유성구 지족동로 150 3층 301호 (지족동, 리치빌딩)",127.3087593,36.3870548
노은힘정형외과의원,의원,대전유성구,34145,"대전광역시 유성구 노은로 178 (노은동, 금강프라자 205호)",127.3185334,36.3756719
누가연합의원,의원,대전중구,35002,대전광역시 중구 산성로 130 1층 (문화동),127.401341,36.311293
누리이비인후과의원,의원,대전동구,34593,"대전광역시 동구 우암로 172 4층 (성남동, 고려크리닉)",127.4366337,36.340955
눈부신의원,의원,대전유성구,34086,대전광역시 유성구 노은로 174 (지족동),127.3184273,36.3752334
눈사랑성모안과의원,의원,대전중구,34892,"대전광역시 중구 동서대로 1218 2층 (태평동, 태평크리닉)",127.3952896,36.3255391
눈사랑안과의원,의원,대전서구,35234,"대전광역시 서구 대덕대로 202 2,7층 (둔산동, 경구빌딩)",127.378641,36.3508361
눈사랑안과의원,의원,대전동구,34551,대전광역시 동구 동서대로1695번길 4 7층 (용전동),127.438075,36.3499328
늘편한가정의원,의원,대전대덕구,34400,"대전광역시 대덕구 동춘당로126번길 2 302호 (송촌동, 아이프라자)",127.4375505,36.3674552
늘푸른내과의원,의원,대전동구,34705,"대전광역시 동구 산내로1287번길 10-5 2층 (낭월동, 세진빌딩)",127.4681729,36.2786116
늘푸른의원,의원,대전중구,34989,대전광역시 중구 대둔산로 397 3층 (산성동),127.3860234,36.3049476
늘푸른정신건강의학과의원,의원,대전유성구,34179,대전광역시 유성구 도안대로 591 4층 408호 (봉명동),127.340759,36.3531046
다나의원,의원,대전대덕구,34428,대전광역시 대덕구 계족로489번길 84 2층 (중리동),127.4281505,36.3556243
다니엘의원,의원,대전서구,35334,대전광역시 서구 도솔로 68 2층 (도마동),127.3735715,36.316629
다빈치마취통증의학과의원,의원,대전유성구,34172,대전광역시 유성구 유성대로752번길 40 2층 (장대동),127.3349329,36.357994
다솜정신건강의학과의원,의원,대전서구,35230,대전광역시 서구 둔산로 34 5층 (둔산동),127.3775316,36.3513987
다인마취통증의학과의원,의원,대전대덕구,34406,대전광역시 대덕구 동춘당로 179 5층 (법동),127.4316129,36.3673979
다정한정신과의원,의원,대전동구,34591,대전광역시 동구 우암로 159 (성남동),127.435061,36.3405966
다조은가정의학과의원,의원,대전유성구,34009,대전광역시 유성구 송강로 24 (송강동),127.3852783,36.4329394
닥터스미성형외과의원,의원,대전서구,35230,"대전광역시 서구 대덕대로 187 1,2,3,4층 (둔산동)",127.3770971,36.3500699
닥터오즈정신건강의학과의원,의원,대전서구,35214,대전광역시 서구 청사로 121 (월평동),127.3772719,36.3600497
닥터진재활의학과의원,의원,대전동구,34692,대전광역시 동구 동구청로 101 (가오동),127.4561397,36.3070812
대덕의원,의원,대전대덕구,34346,대전광역시 대덕구 신탄진로 230 (와동),127.4230898,36.4008062
대동성모마취통증의학과의원,의원,대전동구,34610,대전광역시 동구 동대전로 81 (대동),127.4430566,36.3300034
대전교도소부속의원,의원,대전유성구,34222,대전광역시 유성구 한우물로66번길 6 (대정동),127.3308401,36.3117266
대전더마스터의원,의원,대전서구,35233,"대전광역시 서구 대덕대로 244 건국타워 405,406호 (둔산동)",127.3799883,36.3545564
대전동산의원,의원,대전동구,34610,대전광역시 동구 동대전로 81 (대동),127.4430566,36.3300034
대전마취과의원,의원,대전중구,34840,대전광역시 중구 대종로 609 (선화동),127.4167299,36.335722
대전미래항외과의원,의원,대전서구,35368,"대전광역시 서구 계백로 1135 6층 604,605,606호 (가수원동)",127.3495016,36.3047704
대전법원종합청사부속의원,의원,대전서구,35237,"대전광역시 서구 둔산중로78번길 45 (둔산동, 대전지방법원)",127.38926,36.3544304
대전베스트정형외과의원,의원,대전유성구,34168,대전광역시 유성구 대학로 61 5~8층 (봉명동),127.3430249,36.3591945
대전성모내과의원,의원,대전중구,34812,대전광역시 중구 대종로 663 (중촌동),127.4124332,36.3392267
대전성모안과의원,의원,대전서구,35264,대전광역시 서구 계룡로 599 MG한밭빌딩 6층 (탄방동),127.3901908,36.3412676
대전소년원부속의원,의원,대전동구,34699,대전광역시 동구 산내로 1398-41 (대성동),127.4667569,36.2882755
대전엑스포정형외과의원,의원,대전유성구,34052,대전광역시 유성구 유성대로 1726 (전민동),127.4009267,36.3994993
대전엔도내과의원,의원,대전서구,35220,대전광역시 서구 청사로 128 칼릭스빌딩 3층 (월평동),127.3778318,36.3595058
대전예쁨주의쁨의원,의원,대전서구,35233,대전광역시 서구 대덕대로 216 3층 301호 (둔산동),,
대전의원,의원,대전유성구,34061,"대전광역시 유성구 송림로 20 (하기동, 송림마을@상가 104호)",127.3206239,36.3874909
대전의원의료법인선인의료재단,의원,대전동구,34623,대전광역시 동구 대전로815번길 131 (삼성동),127.4280247,36.3370504
대전케임씨잉안과의원,의원,대전유성구,34187,대전광역시 유성구 계룡로 105 3-4층 (봉명동),127.3424341,36.3537704
대전하나안과의원,의원,대전서구,35335,대전광역시 서구 도산로 51 403호 (도마동),127.3795337,36.3134096
대전하나이비인후과의원,의원,대전서구,35241,대전광역시 서구 둔산중로 50 3층 (둔산동),127.3872936,36.3510089
대전하늘의료소비자생활협동조합 하늘의원,의원,대전서구,35226,"대전광역시 서구 월평서로 11 신신빌딩 1,2,3층 (월평동)",127.357663,36.3545358
대전항외과의원,의원,대전유성구,34179,"대전광역시 유성구 도안대로 591 5층 (봉명동, 명동프라자 506호,507호)",127.340759,36.3531046
대전헬스케어의원,의원,대전중구,34866,"대전광역시 중구 중앙로 69 지하1층 (선화동, 교보생명빌딩)",127.4191815,36.3250754
대하의원,의원,대전중구,35011,대전광역시 중구 산성로 1 1층 (산성동),127.3891517,36.305655
대한정형외과의원,의원,대전동구,34610,대전광역시 동구 동대전로 97 (대동),127.4437649,36.331142
대화한빛의원,의원,대전대덕구,34373,대전광역시 대덕구 대화15길 4 2층 (대화동),127.4175889,36.363
더끌림의원,의원,대전서구,35260,대전광역시 서구 둔산남로 94 3층 (탄방동),127.3879145,36.3486905
더디자인성형외과의원,의원,대전서구,35234,대전광역시 서구 대덕대로 202 경구빌딩 5층 (둔산동),127.378641,36.3508361
더리턴피부과의원,의원,대전유성구,34188,대전광역시 유성구 계룡로 114 대전유성BYC빌딩 8층 803호 (봉명동),127.3429573,36.3526557
더바른마취통증의학과의원,의원,대전대덕구,34408,대전광역시 대덕구 계족산로81번길 54 301호 (송촌동),127.4390372,36.3653854
더블유드림의원,의원,대전서구,35264,대전광역시 서구 계룡로 613 3층 (탄방동),127.3911617,36.3403696
더블유피부과의원,의원,대전서구,35230,"대전광역시 서구 대덕대로 195 3,4층 (둔산동)",127.3776117,36.3507339
더블유피부과의원,의원,대전유성구,34188,"대전광역시 유성구 계룡로132번길 10 310호 (봉명동, 도안쎈트럴프라자)",127.3446323,36.3522995
더블유피부과의원,의원,대전중구,34909,대전광역시 중구 계백로 1711-1 4층 (오류동),127.409563,36.3219132
더숨내과의원,의원,대전서구,35368,"대전광역시 서구 도안동로11번길 10 PLC빌딩 2층 201,202호 (가수원동)",,
더웰피부과의원,의원,대전유성구,34168,"대전광역시 유성구 온천로 34 유성빌딩 4,7층 (봉명동)",127.3412492,36.3552313
더웰피부과의원,의원,대전서구,35382,대전광역시 서구 구봉로131번길 49 3층 (관저동),127.3372213,36.2985828
더웰피부과의원,의원,대전중구,34922,대전광역시 중구 대전천서로 457 8층 (은행동),127.4288251,36.3294978
